id,x,y,label
106,85.70,43.73,0
107,86.88,44.09,0
108,88.54,47.34,0
109,27.12,13.87,2
110,22.54,80.53,1
111,25.22,9.13,2
112,86.26,45.84,0
113,25.62,14.45,2
114,89.10,44.65,0
115,85.52,44.12,0
116,90.77,43.54,0
117,22.76,14.00,2
118,88.77,46.31,0
119,91.27,46.49,0
120,26.69,10.07,2
121,87.89,46.42,0
122,87.52,42.64,0
123,25.82,81.56,1
124,87.37,43.96,0
125,83.60,46.79,0
126,85.18,46.48,0
127,86.33,45.21,0
128,87.51,47.56,0
129,87.66,43.94,0
130,87.98,47.82,0
131,25.85,81.20,1
132,82.48,48.22,0
133,86.62,42.70,0
134,27.40,80.30,1
135,87.02,47.04,0
136,84.23,48.84,0
137,25.45,13.66,2
138,29.11,78.38,1
139,26.55,11.78,2
140,89.52,47.44,0
141,26.96,12.11,2
142,28.14,8.88,2
143,87.94,46.23,0
144,86.36,49.62,0
145,87.17,43.43,0
146,24.30,9.07,2
147,87.04,45.65,0
148,85.75,45.21,0
149,25.41,11.76,2
150,82.12,49.79,0
151,22.51,13.20,2
152,31.38,13.39,2
153,25.31,79.25,1
154,88.35,47.29,0
155,24.78,11.55,2
156,92.61,43.91,0
157,87.12,44.67,0
158,86.21,46.03,0
159,89.29,49.88,0
160,84.95,45.65,0
161,82.27,46.01,0
162,86.51,42.24,0
163,26.48,10.31,2
164,85.41,46.70,0
165,87.76,47.39,0
166,85.06,42.56,0
167,24.23,13.03,2
168,87.86,50.06,0
169,26.37,79.83,1
170,24.54,78.43,1
171,24.15,80.08,1
172,25.77,80.82,1
173,88.50,48.74,0
174,84.87,45.48,0
175,27.43,11.33,2
176,27.61,11.41,2
177,86.03,43.51,0
178,86.20,47.00,0
179,85.76,46.05,0
180,25.83,80.35,1
181,85.98,46.16,0
182,87.75,44.73,0
183,84.55,46.37,0
184,86.54,46.41,0
185,90.02,44.17,0
186,84.37,46.44,0
187,84.27,47.74,0
188,88.18,45.33,0
189,27.80,11.60,2
190,25.74,12.80,2
191,86.37,45.87,0
192,85.54,47.09,0
193,24.89,11.65,2
194,85.30,45.55,0
195,81.85,44.20,0
196,84.97,46.71,0
197,87.48,46.36,0
198,87.32,45.39,0
199,86.57,50.54,0
200,85.31,41.70,0
201,83.47,46.61,0
202,84.02,46.34,0
203,83.47,45.50,0
204,85.18,43.95,0
205,23.59,80.73,1
206,28.17,82.26,1
207,28.03,10.93,2
208,86.98,47.79,0
209,85.82,46.98,0
210,87.05,47.23,0
211,86.46,46.07,0
212,85.18,47.28,0
213,26.06,11.91,2
214,85.71,46.69,0
215,86.67,45.07,0
216,83.64,44.51,0
217,87.92,44.06,0
218,87.72,46.27,0
219,84.99,44.28,0
220,86.39,46.33,0
221,88.36,41.98,0
222,29.74,81.43,1
223,84.64,45.74,0
224,24.63,10.64,2
225,85.38,44.95,0
226,89.22,44.27,0
227,88.38,44.04,0
228,27.45,13.81,2
229,25.23,10.65,2
230,85.25,47.01,0
231,86.04,48.03,0
232,23.32,11.36,2
233,90.45,47.14,0
234,85.96,42.73,0
235,22.43,9.25,2
236,85.96,45.97,0
237,29.70,11.80,2
238,87.55,45.72,0
239,24.73,11.50,2
240,27.64,80.45,1
241,27.55,13.08,2
242,26.60,13.40,2
243,87.15,46.40,0
244,85.84,44.91,0
245,25.09,8.70,2
246,24.55,10.83,2
247,85.35,46.13,0
248,87.87,41.96,0
249,84.50,44.12,0
250,86.97,44.73,0
251,84.96,43.48,0
252,85.31,42.11,0
253,82.54,46.94,0
254,23.12,11.51,2
255,89.12,49.83,0
256,23.88,7.79,2
257,84.06,42.55,0
258,84.89,45.16,0
259,84.23,42.67,0
260,23.82,11.55,2
261,23.23,7.82,2
262,87.04,43.52,0
263,26.85,14.33,2
264,25.77,7.97,2
265,24.54,7.03,2
266,86.12,40.75,0
267,84.93,42.15,0
268,85.11,49.48,0
269,86.32,45.36,0
270,88.42,46.22,0
271,84.24,47.69,0
272,89.19,48.44,0
273,87.75,46.75,0
274,88.21,43.11,0
275,23.51,10.17,2
276,87.13,46.09,0
277,86.30,46.94,0
278,25.45,9.18,2
279,84.91,44.08,0
280,87.05,46.11,0
281,25.48,14.23,2
282,87.29,48.33,0
283,83.03,44.49,0
284,24.09,15.77,2
285,85.84,51.15,0
286,27.21,9.55,2
287,87.69,48.90,0
288,85.97,46.03,0
289,25.63,82.97,1
290,27.04,15.66,2
291,87.51,44.17,0
292,81.01,45.10,0
293,83.79,48.26,0
294,84.29,44.97,0
295,87.48,44.98,0
296,25.20,11.02,2
297,28.02,11.42,2
298,83.97,47.66,0
299,27.03,13.53,2
300,83.43,46.84,0
301,27.62,6.46,2
302,82.89,43.26,0
303,83.94,46.68,0
304,89.37,45.55,0
305,27.35,12.12,2
306,85.43,50.15,0
307,25.22,78.85,1
308,83.96,45.38,0
309,84.71,46.01,0
310,86.86,45.41,0
311,86.95,49.10,0
312,86.70,45.74,0
313,86.59,46.14,0
314,83.86,41.75,0
315,86.37,47.56,0
316,25.61,11.84,2
317,85.36,47.59,0
318,85.35,46.03,0
319,22.57,11.62,2
320,88.66,48.01,0
321,85.00,45.95,0
322,85.41,45.64,0
323,86.55,43.33,0
324,25.97,10.17,2
325,89.55,48.21,0
326,23.35,10.98,2
327,25.59,11.01,2
328,27.34,11.02,2
329,86.41,45.62,0
330,91.48,43.93,0
331,91.16,46.19,0
332,25.15,81.60,1
333,25.90,13.78,2
334,86.18,47.88,0
335,87.24,46.25,0
336,88.70,48.61,0
337,23.99,11.66,2
338,23.87,9.99,2
339,84.28,45.39,0
340,83.85,44.81,0
341,85.24,46.25,0
342,22.72,10.58,2
343,83.62,47.75,0
344,23.40,15.16,2
345,84.98,45.35,0
346,87.22,47.28,0
347,85.54,48.36,0
348,81.54,49.32,0
349,86.04,43.79,0
350,27.49,11.36,2
351,26.23,80.52,1
352,28.03,8.04,2
353,87.06,46.38,0
354,27.81,79.01,1
355,29.31,11.27,2
356,27.13,10.94,2
357,25.93,77.76,1
358,89.63,46.39,0
359,27.98,15.07,2
360,84.80,45.39,0
361,86.78,47.64,0
362,26.86,10.92,2
363,84.50,46.35,0
364,23.09,11.77,2
365,84.88,42.56,0
366,85.99,46.08,0
367,84.58,46.07,0
368,86.05,45.72,0
369,84.48,46.29,0
370,26.20,6.03,2
371,29.26,10.79,2
372,87.96,46.38,0
373,85.74,45.88,0
374,28.13,13.25,2
375,84.86,47.52,0
376,23.80,81.31,1
377,89.16,46.05,0
378,24.64,14.70,2
379,85.54,46.97,0
380,83.59,45.99,0
381,83.72,47.30,0
382,25.22,12.03,2
383,84.52,43.81,0
384,24.64,13.64,2
385,84.32,46.87,0
386,25.15,10.84,2
387,88.42,44.91,0
388,85.98,46.14,0
389,86.04,49.87,0
390,83.30,49.10,0
391,84.60,43.38,0
392,88.11,47.10,0
393,85.43,48.20,0
394,87.76,44.79,0
395,22.19,80.41,1
396,27.02,12.80,2
397,23.25,13.22,2
398,80.67,46.27,0
399,84.02,44.88,0
400,25.92,12.49,2
401,25.64,13.42,2
402,85.98,45.81,0
403,85.58,45.98,0
404,87.70,50.15,0
405,87.59,46.08,0
406,29.81,7.17,2
407,24.00,13.23,2
408,87.46,47.76,0
409,89.92,46.05,0
410,86.52,48.98,0
411,27.66,11.74,2
412,24.42,14.18,2
413,86.75,41.71,0
414,86.32,45.46,0
415,27.77,13.33,2
416,89.53,42.22,0
417,84.47,45.02,0
418,87.32,46.84,0
419,85.39,44.41,0
420,25.87,13.08,2
421,87.13,45.61,0
422,86.99,49.81,0
423,26.04,80.59,1
424,87.40,46.65,0
425,29.56,80.88,1
426,84.84,46.35,0
427,89.09,45.81,0
428,81.60,47.62,0
429,86.41,46.47,0
430,85.33,42.81,0
431,88.07,47.69,0
432,26.53,10.45,2
433,86.97,48.28,0
434,26.14,11.45,2
435,27.48,11.79,2
436,87.11,45.23,0
437,84.95,46.39,0
438,24.64,78.76,1
439,23.69,14.97,2
440,86.02,47.30,0
441,86.35,44.80,0
442,86.36,46.28,0
443,86.22,46.89,0
444,86.54,44.81,0
445,26.47,11.70,2
446,24.75,10.63,2
447,86.24,45.95,0
448,84.57,47.17,0
449,26.24,10.39,2
450,86.68,49.14,0
451,83.83,44.11,0
452,85.98,50.52,0
453,90.13,46.16,0
454,87.71,46.81,0
455,84.32,45.97,0
456,85.28,47.04,0
457,27.40,7.71,2
458,86.31,45.70,0
459,87.00,44.45,0
460,86.88,47.19,0
461,87.09,47.97,0
462,26.62,10.41,2
463,85.96,43.86,0
464,27.08,12.89,2
465,27.17,80.63,1
466,85.78,45.27,0
467,86.45,47.26,0
468,84.75,43.77,0
469,87.43,45.24,0
470,87.96,46.76,0
471,85.59,47.84,0
472,87.53,44.73,0
473,85.88,46.05,0
474,88.02,48.50,0
475,88.76,47.65,0
476,23.65,79.92,1
477,86.97,48.43,0
478,86.83,50.51,0
479,85.39,44.46,0
480,84.21,46.80,0
481,27.29,12.02,2
482,25.90,13.42,2
483,25.85,9.74,2
484,83.22,46.35,0
485,88.95,45.61,0
486,85.50,48.35,0
487,88.04,48.83,0
488,28.53,10.64,2
489,87.34,43.58,0
490,85.35,46.47,0
491,88.00,47.27,0
492,29.38,11.52,2
493,25.71,12.85,2
494,84.11,45.86,0
495,87.42,45.24,0
496,89.07,49.30,0
497,84.87,44.35,0
498,83.64,42.17,0
499,84.80,46.48,0
